Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
420,0,314.383,674.896,1249.55,194.49,698.401,1236.64,244.848,614.14,1230.21,273.505,631.542,1158.36,222.547,638.987,1156.32,254.239,630.295,1085.17
421,0,312.691,672.962,1249.37,193.408,699.502,1236.34,241.576,614.185,1229.66,270.908,630.782,1158.45,219.587,638.946,1156.64,251.989,630.514,1084.41
422,0,310.77,671.187,1248.64,192.122,700.604,1236.01,238.355,613.887,1228.97,268.408,629.824,1158.37,216.906,639.425,1156.63,248.32,629.075,1086.19
423,0,308.218,669.924,1247.66,191.208,701.681,1235.71,235.23,613.789,1228.38,265.646,628.764,1158.5,214.581,640.059,1156.33,244.866,627.886,1087
424,0,306.883,667.768,1247.6,190.022,702.466,1235.5,232.38,613.78,1227.74,263.454,628.017,1158.89,212.214,640.469,1156.16,242.367,627.283,1087.06
425,0,304.997,666.138,1246.86,189.08,703.317,1234.93,229.493,613.755,1226.91,260.769,627.366,1158.16,209.755,640.871,1156.3,239.69,626.842,1086.97
426,0,303.331,664.318,1246.48,187.914,704.197,1234.8,226.551,613.97,1226.03,258.219,627.198,1157.99,207.342,641.638,1156.02,236.583,626.23,1088.18
427,0,301.418,662.839,1245.87,187.305,704.981,1234.24,223.872,613.906,1225.26,256.172,626.372,1158.2,205.179,642.108,1155.71,234.132,625.362,1088.91
428,0,299.949,661.187,1245.63,186.325,705.688,1233.96,221.332,614.066,1224.39,253.996,626.085,1157.37,203.216,642.665,1155.55,231.876,625.901,1088.13
429,0,298.112,659.777,1244.73,185.766,706.329,1233.61,218.968,614.071,1223.62,251.435,625.333,1156.95,201.195,643.273,1155.1,229.302,625.439,1088.5
430,0,296.612,658.237,1244.45,184.785,706.916,1233.21,216.489,614.234,1222.51,249.537,625.436,1156.46,199.19,643.862,1154.82,226.322,624.615,1089.31
431,0,294.596,657.149,1243.42,183.851,707.321,1232.98,214.467,614.61,1221.65,247.47,624.478,1156.46,197.672,644.503,1154.54,224.813,625.188,1088.92
432,0,293.402,655.608,1243.37,183.451,707.745,1232.38,212.375,614.41,1220.81,246.023,624.758,1156.34,195.873,644.754,1154.22,223.234,625.592,1088.44
433,0,291.978,654.136,1242.77,182.621,708.26,1232.14,210.169,614.368,1219.94,244.039,624.033,1155.84,194.546,645.431,1153.72,221.373,625.373,1088.85
434,0,290.444,652.862,1242.28,181.552,708.64,1232.04,208.19,614.601,1218.91,242.256,624.086,1155.56,192.558,645.977,1153.61,219.376,625.709,1089.09
435,0,288.956,651.434,1241.83,180.98,708.981,1231.69,206.087,614.496,1218.12,240.769,623.683,1155.52,191.031,646.565,1153.52,217.287,624.722,1089.85
436,0,287.135,650.35,1241.13,180.583,709.243,1231.07,204.089,614.41,1217.05,238.528,623.447,1155.12,189.494,647.072,1153.33,214.398,624.728,1090.42
437,0,285.632,648.697,1240.38,179.794,709.451,1230.76,202.028,614.285,1215.87,237.396,623.959,1155.08,187.868,647.852,1153.09,212.258,624.115,1091.1
438,0,284.222,647.194,1240.03,179.02,709.719,1230.32,200.047,614.456,1214.57,235.58,624.149,1154.38,186.364,648.58,1152.5,211.217,625.796,1090.17
439,0,282.574,645.894,1239.01,178.562,709.967,1229.77,198.042,614.601,1213.29,234.076,624.057,1153.51,184.881,649.309,1151.94,208.275,625.192,1091.05
440,0,280.962,644.771,1238.44,178.044,710.077,1229.35,196.235,614.549,1212.18,232.453,623.825,1153.44,183.529,650.207,1151.55,207.799,626.653,1090.45
441,0,279.576,643.7,1237.85,177.237,710.211,1228.95,194.569,614.487,1211.35,231.323,624.178,1152.8,182.514,650.728,1151.18,205.893,626.282,1090.85
442,0,278.382,642.704,1237.41,176.642,710.371,1228.64,193.146,614.619,1210.22,229.712,623.627,1152.51,181.502,651.192,1150.82,204.873,627.191,1091
443,0,277.226,641.68,1236.82,175.993,710.591,1228.29,191.88,614.618,1209.2,229.048,623.787,1151.85,180.535,651.773,1150.54,204.051,627.402,1091.29
444,0,276.246,640.779,1236.34,175.719,710.571,1227.9,190.797,614.786,1208.19,,,,179.95,652.209,1150.08,203.453,627.846,1091.28
445,0,275.276,639.967,1236.14,175.545,710.635,1227.47,189.72,614.766,1207.27,228.055,623.832,1151.39,179.223,652.589,1149.96,201.107,624.361,1094.36
446,0,274.287,639.254,1235.46,175.01,710.587,1227.12,188.729,614.696,1206.37,226.994,623.649,1151.45,178.643,653.007,1149.61,201.932,627.732,1092.59
447,0,273.435,638.72,1235.14,174.554,710.44,1226.69,187.92,614.677,1205.51,227.749,625.325,1150.15,178.334,653.538,1149.12,201.446,628.196,1092.48
448,0,272.593,637.954,1234.73,173.961,710.295,1226.45,187.049,614.783,1204.57,226.265,624.505,1150.28,177.856,653.729,1148.98,201.664,629.898,1092.32
449,0,271.746,637.034,1234.11,173.503,710.149,1226.38,186.224,614.475,1203.68,225.471,624.146,1150.09,177.249,654.314,1148.58,200.688,629.316,1092.92
450,0,270.978,636.275,1233.42,173.022,709.974,1226.12,185.563,614.345,1202.41,,,,176.883,654.921,1147.77,200.611,630.445,1092.43
451,0,270.419,635.494,1232.88,172.77,709.623,1225.45,185.13,614.188,1201.28,,,,176.682,655.377,1147.27,200.415,631.206,1092.27
452,0,269.896,634.784,1231.94,172.36,708.878,1224.74,184.708,613.707,1199.52,225.186,624.421,1148.15,176.878,655.733,1146.57,200.697,631.978,1092.02
453,0,269.468,633.976,1231.03,171.988,708.091,1224.25,184.642,613.102,1198.35,,,,176.885,655.296,1146.19,201.267,632.44,1091.65
454,0,269.341,632.984,1230.32,171.649,707.042,1223.68,184.525,612.628,1196.41,225.256,623.83,1146.66,176.496,654.739,1145.29,202.49,633.533,1090.88
455,0,269.339,632.016,1229.32,171.461,705.963,1222.68,184.807,611.825,1194.44,226.044,623.471,1145.71,178.561,656.81,1143.1,203.985,634.989,1089.71
456,0,269.347,631.131,1228.47,170.96,704.672,1221.99,185.691,611.388,1192.39,227.913,624.212,1143.8,178.812,656.969,1141.74,203.839,634.423,1089.59
457,0,269.263,630.543,1227.05,170.706,703.422,1220.97,185.74,610.358,1190.2,,,,178.596,655.699,1140.79,205.785,635.771,1088.07
458,0,269.792,629.158,1226.19,170.296,701.828,1220.19,186.287,609.313,1187.89,,,,180.28,656.249,1139.55,206.305,635.4,1087.1
459,0,269.78,628.655,1224.5,169.692,700.108,1219.14,187.135,608.338,1185.31,,,,181.158,656.199,1137.13,207.809,636.223,1085.52
460,0,270.247,627.511,1223.1,169.457,698.204,1217.95,188.232,607.346,1182.79,,,,,,,209.778,637.319,1084.33
461,0,270.985,626.562,1221.47,169.26,696.01,1216.55,189.584,605.985,1179.97,,,,,,,212.107,638.214,1082.8
462,0,271.516,625.871,1219.56,168.929,693.727,1215.12,191.028,604.955,1176.68,,,,,,,212.258,636.551,1081.68
463,0,272.641,624.435,1218.16,168.676,691.286,1213.18,192.343,603.557,1173.47,,,,,,,215.1,638.275,1079.31
464,0,273.21,623.477,1215.95,168.738,688.582,1211.42,194.101,602.072,1170.27,,,,,,,217.187,638.149,1078.01
465,0,273.895,622.378,1213.77,168.165,685.82,1209.91,195.807,600.926,1167.03,,,,,,,219.557,639.399,1075.66
466,0,274.806,620.928,1212.29,168.251,683.422,1207.65,197.41,599.469,1163.54,,,,,,,221.558,639.453,1073.42
467,0,274.728,620.225,1209.89,167.939,680.945,1205.6,198.548,598.102,1160.65,,,,,,,,,
468,0,276.378,617.703,1209.09,166.995,677.299,1204.51,200.001,596.687,1157.69,,,,,,,224.295,638.945,1070.47
469,0,276.868,616.338,1207.65,167.573,675.878,1201.9,201.368,595.016,1155.1,,,,,,,225.044,637.489,1069.29
470,0,277.151,614.914,1206.14,167.152,673.079,1200.23,202.233,593.662,1152.42,,,,,,,227.284,638.917,1066.54
471,0,277.457,613.962,1204.48,167.146,670.738,1198.32,203.312,592.086,1149.93,,,,,,,227.365,636.296,1066.38
472,0,277.696,612.443,1203.11,166.611,668.256,1196.77,204.507,590.717,1147.55,,,,,,,229.343,638.213,1063.79
473,0,277.969,611.099,1201.92,166.378,665.779,1195.1,205.534,589.425,1145.33,,,,,,,230.505,637.305,1062.33
474,0,277.932,610.201,1200.55,166.172,663.642,1193.47,206.325,588.138,1143.28,,,,,,,231.258,636.21,1062.6
475,0,277.847,608.621,1199.53,165.675,661.364,1192.29,206.658,586.369,1141.55,,,,,,,,,
476,0,277.841,607.117,1198.59,165.142,659.543,1190.67,207.074,585.368,1139.87,,,,,,,,,
477,0,277.562,605.536,1197.64,164.656,657.289,1189.54,207.206,583.891,1138.1,,,,,,,,,
478,0,277.047,604.412,1196.3,164.129,655.728,1187.83,207.345,582.76,1136.29,,,,,,,,,
479,0,276.474,603.042,1195.06,163.746,653.798,1186.83,207.428,581.612,1134.55,,,,,,,,,
480,0,275.875,601.265,1194.24,162.987,652.032,1184.95,207.084,580.331,1132.83,,,,,,,,,
481,0,275.123,599.619,1192.68,161.733,649.83,1184.2,206.62,579.186,1131.05,,,,,,,,,
482,0,274.142,597.917,1191.46,,,,205.893,577.754,1129.25,,,,,,,,,
483,0,273.349,595.87,1190.16,159.626,645.81,1181.59,205.187,576.224,1127.41,,,,,,,,,
484,0,272.227,593.95,1188.38,,,,204.548,574.967,1125.41,,,,,,,,,
485,0,271.143,591.807,1187.04,,,,203.684,573.577,1123.44,,,,,,,,,
486,0,270.086,589.517,1185.33,156.613,639.747,1177.45,202.677,571.976,1121.67,,,,,,,,,
487,0,269.149,586.837,1184.09,,,,201.581,570.043,1119.75,,,,,,,,,
488,0,267.819,584.382,1182.34,154.633,635.879,1174.16,200.297,568.197,1117.92,,,,,,,,,
489,0,266.629,581.654,1180.76,154.115,634.38,1172.47,199.188,566.408,1116.1,,,,,,,,,
490,0,265.659,579.039,1179.45,153.032,632.213,1171.1,198.109,564.485,1114.18,,,,,,,,,
491,0,264.293,576.621,1177.9,151.511,629.282,1170,196.825,562.645,1112.43,,,,,,,,,
492,0,263.072,574.273,1176.2,151.132,627.991,1167.88,195.878,560.844,1110.51,,,,,,,,,
493,0,261.335,572.169,1174.11,150.035,625.708,1166.44,194.816,559.014,1108.82,,,,,,,,,
494,0,260.874,568.098,1174.65,148.475,623.173,1165.39,193.562,557.153,1107.15,,,,,,,,,
495,0,258.896,567.363,1171.97,146.787,620.87,1164.22,192.413,555.283,1105.45,,,,,,,,,
496,0,257.897,564.596,1170.9,145.822,619.23,1162.92,191.054,553.532,1104.05,,,,,,,,,
497,0,257.859,560.005,1171.55,144.71,617.17,1161.53,189.824,551.673,1102.59,,,,,,,,,
498,0,254.838,560.785,1168.32,143.654,615.48,1160.45,188.797,550.111,1101.25,,,,,,,,,
499,0,253.469,558.412,1167.48,141.935,613.123,1159.66,187.49,548.569,1099.84,,,,,,,,,
500,0,253.291,554.776,1167.62,140.965,611.278,1158.26,186.659,547.019,1098.54,,,,,,,,,
501,0,251.815,554.168,1165.75,139.93,609.276,1157.09,185.885,545.665,1097.09,,,,,,,,,
502,0,250.247,552.728,1164.31,139.384,608.154,1155.68,185.034,543.587,1096.07,,,,,,,,,
503,0,249.728,550.009,1163.96,137.57,605.523,1154.69,184.421,542.216,1094.5,,,,,,,,,
504,0,249.479,547.203,1164.05,136.666,603.55,1153.25,183.672,541.173,1093.15,,,,,,,,,
505,0,246.909,547.591,1161.84,136.829,603.168,1151.19,183.299,539.682,1091.94,,,,,,,,,
506,0,247.334,544.327,1161.92,134.82,600.627,1150.5,182.759,537.992,1090.5,,,,,,,,,
507,0,245.451,544.497,1160.16,133.43,598.688,1149.22,182.158,536.929,1089.53,,,,,,,,,
508,0,244.313,543.225,1159.41,132.598,597.299,1147.86,181.856,535.862,1088.15,,,,,,,,,
509,0,243.53,541.919,1158.93,130.923,595.161,1147.46,181.048,534.331,1087.25,,,,,,,,,
510,0,242.377,540.76,1158.44,129.833,593.859,1146.06,180.451,533.5,1086.53,,,,,,,,,
511,0,241.724,539.473,1158.1,128.567,592.445,1145.62,179.953,532.16,1085.64,,,,,,,,,
512,0,239.927,538.596,1156.96,127.783,591.404,1144.31,179.298,531.349,1084.92,,,,,,,,,
513,0,239.697,537.215,1156.66,125.64,588.968,1144.9,178.605,530.28,1083.92,,,,,,,,,
514,0,238.661,536.515,1155.97,125.935,588.848,1143.02,178.138,529.664,1083.24,,,,,,,,,
515,0,238.441,534.91,1155.96,124.992,587.571,1143,177.546,528.484,1082.73,,,,,,,,,
516,0,237.41,534.054,1154.68,124.053,586.224,1142.22,177.201,528.159,1081.56,,,,,,,,,
517,0,237.054,532.739,1154.32,124.454,586.085,1141,176.46,526.971,1080.68,,,,,,,,,
518,0,237.166,531.268,1153.82,124.421,585.533,1140.28,176.39,526.172,1080.19,,,,,,,,,
519,0,236.895,529.413,1153.79,124.614,584.809,1138.78,176.35,525.602,1079.3,,,,,,,,,
520,0,235.868,529.605,1151.76,124.469,583.539,1138.69,175.801,524.459,1078.49,,,,,,,,,
521,0,236.026,528.481,1151.26,124.964,583.155,1137.65,176.051,523.944,1077.7,,,,,,,,,
522,0,236.549,527.662,1150.93,124.079,581.631,1137.52,176.05,523.088,1076.94,,,,,,,,,
523,0,236.783,527.161,1150.09,,,,176.138,522.351,1076.65,,,,,,,,,
524,0,236.962,526.64,1149.78,,,,176.404,522.398,1076.14,,,,,,,,,
525,0,237.78,525.257,1150.56,,,,176.569,522.538,1075.69,,,,,,,,,
526,0,236.721,527.481,1148.76,,,,176.734,522.621,1075.51,,,,,,,,,
527,0,237.108,527.599,1148.65,,,,177.003,522.94,1075.5,,,,,,,,,
528,0,237.664,527.84,1148.78,,,,177.189,523.661,1075.91,,,,,,,,,
529,0,238.285,528.476,1149.24,,,,177.302,524.187,1076.44,,,,,,,,,
530,0,238.872,528.871,1149.83,,,,177.543,524.69,1076.83,,,,,,,,,
531,0,239.368,529.303,1150.7,,,,178.145,525.136,1077.52,,,,,,,,,
532,0,239.631,530.384,1150.86,,,,178.59,525.333,1078.57,,,,,,,,,
533,0,240.823,530.168,1152.37,,,,178.852,525.473,1079.49,,,,,,,,,
534,0,241.108,530.137,1153.01,,,,179.156,525.328,1080.22,,,,,,,,,
535,0,241.148,530.125,1153.23,,,,179.58,525.242,1080.88,,,,,,,,,
536,0,241.864,528.562,1154.58,,,,179.738,524.769,1081.16,,,,,,,,,
537,0,241.679,528.754,1153.89,,,,179.82,524.058,1081.09,,,,,,,,,
538,0,243.259,525.183,1155.58,,,,179.744,522.921,1081.05,,,,,,,,,
539,0,241.4,525.871,1153.56,,,,179.573,521.661,1080.71,,,,,,,,,
540,0,241.417,523.761,1153.1,,,,179.352,519.806,1080.22,,,,,,,,,
541,0,240.91,521.008,1152.96,,,,178.873,517.771,1079.57,,,,,,,,,
542,0,240.676,518.809,1151.79,,,,178.455,515.224,1079.14,,,,,,,,,
543,0,239.812,515.379,1151.59,,,,177.759,512.902,1078.06,,,,,,,,,
544,0,238.759,512.715,1149.57,,,,177.053,510.193,1076.79,,,,,,,,,
545,0,236.976,509.93,1148.63,,,,176.242,507.049,1075.75,,,,,,,,,
546,0,235.969,506.15,1147.34,,,,175.141,503.93,1074.49,,,,,,,,,
547,0,235.088,502.074,1146.33,,,,173.908,499.916,1073.34,,,,,,,,,
548,0,234.771,496.861,1145.7,,,,173.023,496.398,1071.94,,,,,,,,,
549,0,234.195,492.32,1144.63,,,,172.172,492.729,1070.49,,,,,,,,,
550,0,232.87,488.581,1142.96,,,,170.726,488.904,1069.09,,,,,,,,,
551,0,231.843,483.635,1142.28,,,,169.788,485.347,1067.6,,,,,,,,,
552,0,229.629,480.643,1140.1,,,,168.627,481.219,1066.03,,,,,,,,,
553,0,227.942,477.112,1137.8,,,,167.248,477.349,1064.37,,,,,,,,,
554,0,227.408,471.942,1136.99,,,,166.008,474.246,1062.37,,,,,,,,,
555,0,225.791,469.448,1134.96,,,,164.996,471.03,1060.69,,,,,,,,,
556,0,225.18,464.848,1134.02,,,,164.128,468.098,1058.95,,,,,,,,,
557,0,223.893,462.09,1131.67,,,,163.126,465.081,1057.1,,,,,,,,,
558,0,222.08,460.278,1129.65,,,,162.212,462.733,1055.17,,,,,,,,,
559,0,221.142,457.539,1128.45,,,,161.223,460.587,1053.48,,,,,,,,,
560,0,219.768,456.195,1126.26,,,,160.644,458.775,1051.94,,,,,,,,,
561,0,219.544,453.052,1126.35,,,,159.765,457.535,1050.66,,,,,,,,,
562,0,218.781,450.568,1125.42,,,,158.9,455.722,1049.47,,,,,,,,,
563,0,217.675,450.485,1123.86,,,,158.189,455.308,1048.07,,,,,,,,,
564,0,,,,,,,157.435,453.935,1047.33,,,,,,,,,
565,0,,,,,,,156.749,453.474,1046.05,,,,,,,,,
566,0,,,,,,,156.214,453.188,1045.4,,,,,,,,,
567,0,,,,,,,155.679,452.255,1044.22,,,,,,,,,
568,0,,,,,,,155.483,452.181,1043.32,,,,,,,,,
569,0,,,,,,,154.985,451.332,1042.39,,,,,,,,,
570,0,,,,,,,155.052,450.748,1041.36,,,,,,,,,
571,0,,,,,,,155.073,450.272,1039.86,,,,,,,,,
572,0,,,,,,,155.321,450.246,1038.23,,,,,,,,,
573,0,,,,,,,155.385,449.372,1036.86,,,,,,,,,
574,0,,,,,,,155.648,448.962,1035.13,,,,,,,,,
575,0,,,,,,,156.04,449.099,1032.54,,,,,,,,,
576,0,,,,,,,155.978,447.891,1030.83,,,,,,,,,
577,0,,,,,,,156.037,447.484,1028.49,,,,,,,,,
578,0,,,,,,,155.651,446.439,1026.85,,,,,,,,,
579,0,,,,,,,155.376,446.16,1024.59,,,,,,,,,
580,0,,,,,,,155.121,445.392,1022.27,,,,,,,,,
581,0,,,,,,,155.248,444.995,1019.78,,,,,,,,,
582,0,,,,,,,155.394,443.709,1018.26,,,,,,,,,
583,0,,,,,,,155.013,443.955,1016.54,,,,,,,,,
584,0,,,,,,,154.944,443.382,1014.39,,,,,,,,,
585,0,,,,,,,154.462,442.214,1013.49,,,,,,,,,
586,0,,,,,,,154.693,441.698,1012.01,,,,,,,,,
587,0,,,,,,,154.474,440.967,1010.98,,,,,,,,,
588,0,,,,,,,154.389,440.357,1009.87,,,,,,,,,
589,0,,,,,,,153.751,440.083,1009.05,,,,,,,,,
590,0,,,,,,,153.005,439.28,1008.66,,,,,,,,,
591,0,,,,,,,153.23,439.382,1007.54,,,,,,,,,
592,0,,,,,,,152.521,438.125,1006.98,,,,,,,,,
593,0,,,,,,,152.453,438.443,1006.4,,,,,,,,,
594,0,,,,,,,151.864,437.973,1006.41,,,,,,,,,
595,0,,,,,,,151.215,437.084,1006.56,,,,,,,,,
596,0,,,,,,,151.118,437.344,1005.83,,,,,,,,,
597,0,,,,,,,150.917,436.582,1005.7,,,,,,,,,
598,0,,,,,,,150.707,436.588,1005.26,,,,,,,,,
599,0,,,,,,,149.877,436.056,1005.28,,,,,,,,,
600,0,,,,,,,149.462,435.663,1005.21,,,,,,,,,
601,0,,,,,,,149.157,435.241,1005.27,,,,,,,,,
602,0,,,,,,,148.897,434.963,1005.2,,,,,,,,,
603,0,,,,,,,149.01,435.708,1004.65,,,,,,,,,
604,0,,,,,,,148.304,434.974,1004.84,,,,,,,,,
605,0,,,,,,,147.955,433.626,1005.91,,,,,,,,,
606,0,,,,,,,147.209,433.766,1005.54,,,,,,,,,
607,0,,,,,,,146.886,433.565,1005.55,,,,,,,,,
608,0,,,,,,,146.552,433.26,1005.53,,,,,,,,,
609,0,,,,,,,145.305,432.526,1005.82,,,,,,,,,
610,0,,,,,,,144.641,432.232,1006.07,,,,,,,,,
611,0,,,,,,,144.368,432.399,1005.71,,,,,,,,,
612,0,,,,,,,144.28,433.09,1005.53,,,,,,,,,
613,0,,,,,,,143.428,432.588,1005.88,,,,,,,,,
614,0,,,,,,,142.495,431.85,1006.22,,,,,,,,,
615,0,,,,,,,141.969,431.816,1006.16,,,,,,,,,
616,0,,,,,,,141.682,432.016,1006,,,,,,,,,
617,0,,,,,,,141.017,431.864,1005.98,,,,,,,,,
618,0,,,,,,,139.802,431.088,1006.19,,,,,,,,,
619,0,,,,,,,139.188,430.738,1005.84,,,,,,,,,
620,0,,,,,,,138.549,430.632,1006.01,,,,,,,,,
621,0,,,,,,,138.171,430.665,1006.42,,,,,,,,,
622,0,,,,98.6621,472.766,1086.07,136.692,429.336,1007.75,,,,,,,,,
623,0,,,,97.5858,473.167,1087.25,135.842,429.515,1008.27,,,,,,,,,
624,0,,,,97.9352,473.399,1088.25,134.738,429.573,1009,,,,,,,,,
625,0,,,,97.756,473.777,1089.11,133.753,429.564,1010.06,,,,,,,,,
626,0,,,,97.3355,474.012,1090.56,132.445,429.087,1011.21,,,,,,,,,
627,0,,,,97.3735,474.143,1091.72,131.055,428.727,1012.73,,,,,,,,,
628,0,,,,97.0008,474.688,1093.66,129.925,428.805,1014.19,,,,,,,,,
629,0,,,,96.561,475.492,1095.46,128.31,428.455,1015.67,,,,,,,,,
630,0,,,,96.3614,476.276,1097.64,126.062,428.279,1018.27,,,,,,,,,
631,0,,,,96.1579,476.875,1100.13,124.394,428.36,1020.61,,,,,,,,,
632,0,,,,95.9092,477.98,1102.87,122.334,428.627,1022.78,,,,,,,,,
633,0,,,,95.3517,479.444,1105.85,119.537,428.757,1026.2,,,,,,,,,
634,0,,,,95.5998,481.184,1109.14,116.517,428.923,1029.6,,,,,,,,,
635,0,,,,94.9579,483.37,1112.95,113.695,429.929,1033.3,,,,,,,,,
636,0,,,,94.5723,485.421,1117.02,110.589,430.644,1037.5,,,,,,,,,
637,0,,,,94.259,487.912,1121.19,107.433,431.621,1042.04,,,,,,,,,
638,0,,,,94.3582,490.681,1125.36,104.292,432.748,1046.87,,,,,,,,,
639,0,,,,94.4973,493.863,1129.49,101.387,434.058,1052.03,,,,,,,,,
640,0,,,,94.3888,496.684,1133.64,98.8656,435.592,1057.09,,,,,,,,,
641,0,,,,94.6078,499.468,1137.88,95.9833,437.039,1062.56,,,,,,,,,
642,0,,,,94.9594,502.91,1141.65,93.9099,438.792,1067.51,,,,,,,,,
643,0,,,,95.5846,506.023,1145.4,92.181,440.579,1072.56,,,,,,,,,
644,0,,,,95.9864,509.279,1148.75,90.8238,442.636,1077.27,,,,,,,,,
645,0,,,,96.6525,512.626,1152.38,89.7783,444.871,1081.74,,,,,,,,,
646,0,,,,97.3373,515.811,1155.13,88.2729,446.754,1086.36,,,,,,,,,
647,0,,,,98.4336,519.022,1158.07,87.537,448.924,1090.66,,,,104.555,520.164,1055.42,,,
648,0,,,,99.2337,522.308,1161.05,86.47,451.341,1094.92,,,,104.072,521.939,1057.55,,,
649,0,,,,100.34,525.545,1163.9,85.6632,453.607,1099.08,,,,102.947,523.143,1060.8,,,
650,0,,,,101.1,528.73,1166.49,84.8206,455.934,1103.09,,,,102.262,524.85,1063.73,,,
651,0,,,,101.825,531.879,1168.93,84.7569,458.305,1106.47,,,,101.833,526.538,1066.39,,,
652,0,,,,102.986,534.687,1171.03,84.5606,460.406,1109.55,,,,100.549,527.282,1069.29,,,
653,0,,,,103.232,537.551,1173.38,84.1069,462.448,1113.03,,,,101.123,529.405,1071.05,,,
654,0,,,,104.557,540.355,1174.89,84.1468,464.588,1115.96,,,,100.907,530.64,1073.19,,,
655,0,,,,105.342,542.986,1176.84,84.1747,466.492,1118.7,,,,101.079,532.04,1074.99,,,
656,0,,,,106.121,545.677,1178.59,84.2512,468.781,1121.39,,,,102.029,533.471,1076.3,,,
657,0,170.824,448.013,1152.52,106.991,548.172,1180.15,84.3359,470.857,1123.99,,,,102.777,534.834,1077.46,,,
658,0,171.153,450.88,1153.94,107.86,550.76,1181.69,84.0422,472.589,1126.74,,,,102.609,536.205,1079.39,,,
659,0,170.873,451.97,1157.17,108.801,553.14,1183.18,84.3833,474.809,1129.06,,,,102.689,537.463,1081.26,,,
660,0,171.008,453.713,1159.11,109.336,555.587,1184.85,84.4229,476.691,1131.64,,,,103.398,538.716,1082.83,,,
661,0,171.023,455.516,1161.65,110.331,557.907,1186.16,84.6617,478.699,1134.05,,,,102.893,539.878,1084.86,,,
662,0,171.348,457.34,1163.84,110.954,560.402,1187.85,84.7645,480.64,1136.29,,,,102.703,540.898,1086.8,,,
663,0,171.42,458.924,1166.05,112.038,562.665,1189.1,84.9938,482.514,1138.76,,,,102.277,541.868,1088.98,,,
664,0,171.669,460.559,1168.11,112.664,564.887,1190.53,85.1534,484.361,1141.02,,,,101.931,542.695,1090.86,,,
665,0,172.133,462.59,1169.92,113.509,567.073,1191.84,85.0803,485.985,1143.34,,,,101.405,543.54,1093.29,,,
666,0,172.214,463.942,1171.94,114.495,569.135,1192.91,85.3767,487.569,1145.79,127.87,499.889,1083.55,99.8925,544.054,1096.2,,,
667,0,172.888,465.834,1173.57,115.202,571.171,1194.3,85.7575,489.189,1147.66,127.496,500.353,1086.56,100.861,545.152,1097.54,,,
668,0,173.063,467.101,1175.56,116.301,573.033,1195.27,86.0323,490.939,1149.84,126.74,500.34,1089,98.7807,545.511,1100.67,114.423,534.464,1028.55
669,0,173.603,468.605,1177.39,116.997,575.12,1196.4,86.6171,492.507,1151.87,126.32,500.572,1091.45,99.2253,546.507,1102.35,113.166,534.247,1030.88
670,0,173.995,470.145,1179.21,117.531,577.006,1197.76,86.8415,493.846,1153.84,126.606,501.381,1093.49,99.4868,547.478,1104.34,112.6,534.028,1033.52
671,0,174.461,471.682,1180.89,118.683,578.721,1198.48,87.4764,495.483,1155.51,126.464,501.17,1095.7,99.6915,548.196,1106.18,111.487,533.455,1036.78
672,0,175.042,473.016,1182.49,119.514,580.545,1199.29,88.2392,496.792,1157.22,127.231,502.092,1098.05,99.7979,548.829,1107.87,110.595,532.76,1039.4
673,0,175.596,474.41,1184.08,119.817,582.201,1200.44,88.3741,497.779,1159.21,127.487,502.281,1100.08,99.7024,549.341,1109.89,109.816,532.015,1042.58
674,0,176.212,476.051,1185.48,120.942,583.744,1200.98,88.903,499.085,1160.84,128.771,503.205,1101.58,99.8625,549.923,1111.95,109.676,531.072,1046.04
675,0,176.806,477.104,1187.1,121.237,585.249,1202.1,89.3301,500.235,1162.34,129.779,503.811,1103.39,100.152,550.43,1113.52,109.467,530.457,1049.24
676,0,177.457,478.499,1188.53,122.175,586.916,1202.71,90.1098,501.427,1163.93,,,,100.254,551.208,1115.5,109.457,530.383,1052.14
677,0,178.216,480.05,1189.74,122.987,588.346,1203.4,90.4991,502.346,1165.61,,,,100.825,552.254,1116.9,109.436,530.355,1054.98
678,0,178.88,481.496,1191.05,123.738,590.062,1204.12,90.7597,503.977,1167.18,,,,101.088,552.895,1118.67,109.634,530.197,1057.4
679,0,179.422,482.812,1192.53,123.756,591.494,1205.44,91.5109,505.156,1168.65,,,,101.451,554.097,1120.01,109.961,530.135,1059.96
680,0,180.239,484.532,1193.85,124.504,593.161,1206.2,92.0652,506.325,1170.16,,,,101.96,554.923,1121.77,110.708,531.124,1061.71
681,0,180.852,486.067,1195.31,126.039,594.625,1206.64,92.772,507.818,1172,,,,102.28,556.305,1123.28,110.97,531.554,1063.99
682,0,181.634,487.459,1196.69,126.216,596.414,1208,93.1971,509.192,1173.64,,,,102.353,557.23,1124.98,111.065,532.307,1066.28
683,0,182.399,488.991,1198.13,126.902,598.19,1208.86,93.9955,510.686,1175.11,,,,102.898,558.282,1126.06,111.348,532.992,1068.34
