Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
567,0,248.706,-422.034,1170.25,332.582,-345.267,1190.99,263.266,-345.889,1123.2,,,,,,,298.764,-371.22,1056.7
568,0,254.593,-431.515,1176.68,338.808,-354.982,1197.59,267.598,-354.006,1131.19,,,,,,,301.495,-377.408,1063.13
569,0,261.028,-441.187,1182.72,345.319,-364.819,1204,272.485,-362.095,1138.99,,,,,,,304.979,-383.816,1069.58
570,0,267.952,-450.759,1188.23,352.263,-374.715,1210.04,277.96,-370.714,1146.55,,,,,,,309.165,-390.505,1075.46
571,0,274.817,-460.366,1193.71,359.613,-385.118,1215.46,283.767,-379.252,1153.66,,,,,,,313.411,-397.36,1081.15
572,0,281.58,-470.17,1198.97,367.066,-395.195,1220.56,289.87,-388.065,1160.68,,,,,,,318.285,-404.786,1086.4
573,0,289.236,-479.74,1203.63,374.821,-405.413,1225.14,296.306,-397.041,1167.17,,,,,,,323.187,-412.225,1091.65
574,0,296.409,-489.569,1208.1,382.688,-415.539,1229.33,302.917,-406.097,1173,,,,,,,328.487,-419.911,1095.96
575,0,303.91,-499.386,1212,390.229,-425.486,1232.8,309.256,-415.114,1178.39,,,,,,,334.737,-428.215,1099.37
576,0,311.504,-509.009,1215.28,397.85,-435.112,1235.99,315.91,-424.266,1183.08,,,,,,,341.11,-436.516,1101.11
577,0,318.899,-518.678,1218.37,404.984,-444.714,1238.54,322.128,-433.391,1187.68,,,,,,,347.868,-445.045,1101.81
578,0,326.024,-528.042,1221.17,412.08,-453.93,1240.52,328.473,-442.172,1191.66,,,,,,,353.999,-453.125,1102.29
579,0,333.202,-537.132,1223.72,419.274,-462.608,1242.54,334.843,-450.938,1195.35,,,,,,,359.814,-461.237,1102.54
580,0,339.864,-545.88,1226.01,426.363,-471.106,1244.39,341.189,-459.123,1198.82,,,,,,,365.421,-468.726,1102.82
581,0,346.991,-554.155,1227.85,433.216,-479.403,1245.91,347.296,-467.2,1202.03,354.107,-515.063,1150.91,406.065,-468.531,1159.3,370.429,-475.684,1103.44
582,0,353.545,-562.426,1229.8,439.74,-487.282,1247.46,353.177,-474.855,1205.06,359.709,-521.591,1152.88,411.227,-475.681,1160.95,375.446,-482.179,1104.29
583,0,359.806,-570.274,1231.54,445.929,-495.247,1248.69,359.025,-482.44,1207.87,365.083,-528.044,1154.52,416.863,-482.51,1161.73,380.158,-488.848,1104.69
584,0,366.124,-577.619,1233,452.222,-502.582,1249.68,364.86,-489.575,1210.21,370.39,-535.419,1155.35,422.42,-489.361,1163.11,384.606,-495.419,1105.13
585,0,372.436,-584.61,1234.48,458.512,-509.923,1251.12,370.301,-496.471,1212.9,375.28,-542.025,1156.91,427.386,-495.643,1163.71,388.979,-501.335,1105.87
586,0,378.265,-591.425,1236.04,464.455,-516.803,1252.48,375.783,-502.928,1215.69,379.824,-547.383,1158.04,431.828,-501.539,1165.37,393.367,-506.856,1107.15
587,0,383.853,-598.021,1237.64,470.098,-523.673,1254.07,381.357,-509.369,1218.63,384.832,-552.174,1160.15,436.406,-507.11,1166.93,397.546,-511.923,1108.64
588,0,389.633,-604.33,1239.47,476.163,-529.928,1255.87,386.632,-515.396,1221.66,389.634,-558.028,1161.64,441.058,-512.449,1168.89,401.177,-516.266,1110.1
589,0,395.198,-610.263,1241.32,482.068,-536.29,1257.5,392.188,-521.185,1224.58,393.603,-563.214,1164.2,447.271,-518.052,1171.13,405.734,-521.445,1111.6
590,0,400.526,-616.266,1243.53,487.629,-542.632,1259.07,397.422,-526.793,1227.67,398.587,-569.408,1166.13,452.129,-523.382,1173.12,409.389,-525.828,1113.38
591,0,406.134,-621.837,1245.16,493.532,-548.47,1261.04,402.937,-532.298,1230.67,402.875,-573.406,1167.96,456.356,-527.944,1174.93,413.646,-529.978,1115.48
592,0,411.385,-627.394,1247.03,498.891,-554.399,1262.94,408.116,-537.64,1233.84,407.548,-577.224,1170.13,460.302,-532.13,1176.97,417.461,-533.443,1117.79
593,0,416.68,-632.706,1248.69,504.304,-559.91,1264.73,413.16,-542.611,1237.01,411.724,-580.78,1172.39,464.17,-536.183,1179.5,420.984,-536.753,1120.91
594,0,421.748,-637.771,1250.43,509.739,-565.169,1266.38,418.122,-547.527,1240.03,415.506,-585.229,1175.77,469.414,-540.599,1182.79,424.433,-539.669,1124.54
595,0,426.713,-642.611,1252.05,514.894,-570.13,1267.69,423.085,-552.063,1242.68,419.327,-589.213,1178.66,473.56,-544.414,1185.98,427.508,-542.513,1128.9
596,0,431.313,-647.076,1253.26,519.986,-574.748,1268.79,427.948,-556.289,1244.88,422.938,-591.742,1180.98,476.96,-547.195,1188.79,431.188,-544.769,1133.03
597,0,436.118,-650.7,1253.85,524.713,-579.236,1269.46,432.626,-560.062,1246.54,427.669,-594.368,1183.31,480.924,-550.573,1190.58,434.622,-547.235,1138.47
598,0,440.407,-653.958,1254.52,529.356,-582.616,1270.19,436.953,-563.437,1247.81,432.051,-597.595,1185.52,485.016,-553.56,1192.45,439.49,-549.787,1143.53
599,0,443.951,-657.35,1255.36,533.331,-585.876,1270.54,441.099,-566.31,1248.84,436.354,-600.539,1187.63,489.594,-556.38,1194.58,445.874,-551.86,1148.08
600,0,448.082,-659.397,1255.26,537.544,-588.45,1270.86,445.251,-568.556,1249.22,440.518,-602.327,1189.12,494.335,-558.685,1196.29,451.007,-554.516,1151.68
601,0,451.832,-660.896,1255.29,542.125,-590.807,1270.78,449.977,-569.85,1249.15,444.604,-604.124,1189.84,498.949,-561.286,1197,453.79,-557.279,1154.9
602,0,454.722,-661.885,1255.77,546.575,-592.63,1269.93,454.666,-570.857,1248.81,445.945,-603.793,1191.19,502.371,-563.098,1197.54,457.133,-559.547,1157.48
603,0,458.675,-662.062,1255.34,550.771,-594.308,1268.92,459.491,-571.259,1247.77,,,,507.311,-565.065,1198.17,460.652,-561.018,1159.12
604,0,462.355,-662.099,1254.75,555.298,-595.479,1268.14,464.056,-571.575,1246.51,,,,512.817,-566.349,1197.97,465.238,-561.929,1159.78
605,0,465.761,-661.798,1254.11,559.623,-596.516,1267.14,468.835,-571.476,1245.03,,,,517.658,-567.667,1197.97,470.043,-562.296,1160.32
606,0,469.123,-661.149,1253.73,564.082,-597.395,1266.07,473.789,-571.129,1243.59,,,,523.011,-568.706,1198.01,474.709,-562.703,1160.16
607,0,472.054,-660.158,1253.91,568.747,-598.052,1264.76,478.956,-570.506,1242.29,,,,528.933,-569.515,1197.37,479.865,-562.878,1159.73
608,0,475.68,-658.572,1253.55,574.065,-598.471,1263.52,484.659,-569.432,1240.77,,,,534.665,-570.139,1196.16,485.318,-562.625,1159.06
609,0,479.536,-656.342,1253.19,579.59,-599.273,1262.34,490.849,-568.237,1239.23,,,,541.121,-570.913,1195.03,491.529,-562.135,1157.8
610,0,483.439,-654.235,1253.33,585.414,-599.938,1260.97,497.976,-566.331,1238.03,,,,548.47,-571.541,1194.37,498.331,-561.248,1156.54
611,0,488.06,-651.264,1253.23,591.892,-600.782,1259.72,505.732,-564.301,1236.92,,,,556.337,-572.289,1193.53,505.665,-559.999,1155.74
612,0,492.873,-648.115,1253.2,598.752,-601.869,1258.45,514.027,-561.982,1235.8,,,,564.165,-572.961,1192.74,512.586,-558.111,1154.91
613,0,497.787,-644.535,1253.26,605.755,-603.537,1257.26,522.865,-559.711,1234.99,,,,571.789,-572.988,1191.83,521.831,-557.373,1153.65
614,0,503.018,-640.927,1253.38,612.869,-605.128,1255.99,531.858,-557.486,1234.04,,,,579.351,-573.317,1190.16,530.044,-555.766,1152.26
615,0,508.495,-637.086,1253.43,619.965,-606.749,1254.69,541.041,-555.339,1233.34,,,,587.726,-574.157,1188.9,538.568,-554.237,1151.49
616,0,514.156,-633.535,1253.72,627.166,-608.32,1253.76,550.418,-553.506,1232.66,,,,595.453,-574.785,1187.66,547.311,-552.682,1151.29
617,0,519.724,-630.096,1254.17,633.571,-610.297,1252.51,559.352,-551.884,1232.05,,,,602.389,-575.001,1186.59,555.045,-551.89,1150.9
618,0,524.952,-626.84,1254.6,639.77,-612.002,1251.49,567.841,-550.833,1231.27,,,,609.585,-575.64,1185.56,562.591,-550.625,1150.33
619,0,530.041,-623.621,1254.76,645.822,-613.768,1250.79,575.88,-549.532,1230.64,,,,616.203,-576.943,1185.02,569.99,-549.407,1149.89
620,0,535.25,-620.678,1255.05,650.771,-615.357,1249.34,583.755,-548.432,1229.99,,,,622.561,-577.656,1184.17,576.95,-548.943,1149.25
621,0,540.242,-617.797,1255.23,655.8,-616.946,1248.49,591.351,-547.652,1229.53,,,,628.511,-577.786,1183.01,583.725,-548.051,1148.77
622,0,545.109,-614.535,1255.65,660.795,-618.423,1247.77,598.691,-546.742,1229.05,,,,633.929,-579.859,1182.31,590.261,-547.246,1148.11
623,0,550.208,-611.217,1255.97,665.495,-620.086,1246.79,606.191,-546.222,1228.48,,,,640.056,-580.541,1182.66,596.859,-546.652,1147.49
624,0,555.224,-608.023,1256.39,670.011,-621.837,1245.95,614.117,-545.435,1227.65,,,,645.797,-582.001,1181.65,603.662,-545.794,1146.85
625,0,560.252,-604.635,1256.94,674.313,-623.786,1244.83,621.86,-544.717,1226.99,,,,651.011,-583.002,1180.53,610.2,-545.396,1146.31
626,0,565.737,-600.974,1257.14,678.647,-625.65,1244.14,629.687,-544.353,1225.97,,,,656.248,-584.197,1179.29,617.132,-544.636,1145.44
627,0,571.168,-597.489,1257.4,682.593,-627.56,1243.04,637.187,-543.976,1225.08,,,,661.549,-585.86,1178.51,623.874,-544.1,1145.15
628,0,576.755,-594.009,1257.71,686.386,-629.634,1241.89,644.909,-544.306,1223.82,,,,667.041,-586.43,1178.2,630.094,-544.319,1144.09
629,0,582.458,-591.091,1257.9,690.089,-631.797,1240.82,652.637,-544.582,1223.07,,,,671.74,-588.764,1176.95,636.87,-543.783,1143.78
630,0,588.084,-588.094,1258.2,693.515,-633.871,1239.59,659.398,-545.324,1222.07,,,,676.952,-589.307,1176.38,642.686,-543.683,1142.48
631,0,593.802,-585.471,1258.46,696.858,-635.793,1238.42,666.252,-545.766,1221.29,,,,680.471,-591.621,1174.96,648.479,-543.837,1142
632,0,599.372,-583.016,1258.8,699.94,-637.579,1237.04,673.004,-546.463,1220.24,,,,684.65,-593.246,1174.3,653.427,-544.424,1141.22
633,0,604.887,-581.031,1259.22,702.91,-639.403,1235.6,679.104,-547.179,1218.95,,,,688.17,-595.294,1173.11,658.324,-544.198,1140.59
634,0,610.172,-579.31,1259.38,705.671,-641.226,1234.11,685.045,-548.355,1218.07,,,,691.493,-596.742,1172,662.713,-544.85,1139.83
635,0,615.006,-577.828,1259.3,708.14,-642.772,1232.89,690.14,-548.993,1216.85,,,,694.093,-597.613,1170.39,666.435,-545.547,1138.65
636,0,619.272,-576.546,1259.16,710.277,-644.021,1231.71,694.266,-549.916,1214.96,,,,696.378,-598.223,1169.33,669.866,-545.875,1137.49
637,0,622.505,-575.621,1258.78,712.277,-644.869,1230.41,697.853,-550.5,1213.42,,,,698.624,-599.83,1168.25,672.749,-546.267,1136.79
638,0,625.581,-574.691,1258.28,714.052,-645.059,1229.63,700.592,-550.905,1212.51,,,,700.391,-600.593,1167.15,674.546,-546.927,1135.28
639,0,627.77,-573.316,1257.96,715.193,-644.779,1229.05,702.786,-550.363,1211.42,,,,,,,676.106,-546.283,1134.7
640,0,628.735,-571.999,1257.47,716.088,-643.659,1228.41,703.457,-549.56,1210.39,,,,,,,676.583,-545.598,1133.51
641,0,629.07,-570.544,1256.94,716.761,-641.815,1227.63,703.588,-547.47,1209.56,,,,,,,676.404,-544.239,1133.02
642,0,628.162,-568.845,1256.19,716.64,-639.392,1227.37,702.537,-545.383,1209.22,,,,,,,675.389,-542.595,1132.29
643,0,626.786,-566.79,1255.65,716.104,-636.354,1227.08,700.91,-542.403,1208.53,,,,,,,673.797,-540.316,1131.82
644,0,624.277,-564.7,1254.9,715.098,-632.869,1226.87,698.305,-539.52,1208.05,,,,,,,671.58,-537.821,1130.85
645,0,621.636,-562.556,1254.38,713.57,-628.919,1226.79,695.363,-535.782,1207.82,,,,,,,669.193,-534.541,1130.78
646,0,618.147,-560.338,1253.41,711.797,-624.841,1226.76,691.672,-531.741,1207.44,,,,,,,665.821,-531.899,1130.03
647,0,614.013,-557.843,1252.56,709.49,-620.427,1227.07,687.389,-528.336,1207.31,,,,,,,662.288,-528.509,1129.55
648,0,609.919,-555.644,1251.94,706.763,-615.998,1227.42,682.856,-524.018,1207.63,,,,,,,658.388,-525.365,1129.26
649,0,605.047,-553.416,1251.3,703.594,-611.383,1228.1,677.704,-520.212,1207.58,,,,685.253,-567.843,1161.72,654.114,-522.294,1129.18
650,0,600.219,-551.253,1250.64,700.075,-606.757,1228.57,672.172,-516.084,1207.84,,,,,,,649.597,-518.873,1129.11
651,0,594.903,-549.157,1250.43,696.329,-602.428,1229.32,666.821,-512.3,1208.1,,,,677.865,-560.167,1163.15,644.914,-515.701,1129.2
652,0,589.631,-547.3,1250.21,692.426,-598.25,1230.46,661.345,-508.991,1208.78,,,,,,,640.425,-512.407,1130.05
653,0,584.176,-545.33,1250.17,688.192,-594.238,1231.45,655.457,-505.615,1209.7,,,,,,,635.639,-509.53,1130.28
654,0,578.869,-543.36,1250.32,683.907,-590.188,1232.84,649.556,-502.075,1210.88,,,,,,,630.864,-506.545,1131.06
655,0,573.445,-541.534,1250.77,679.531,-586.422,1234.2,643.791,-499.102,1212.21,,,,,,,626.137,-503.416,1132.18
656,0,567.955,-539.722,1251.2,674.972,-582.8,1235.65,638.293,-495.789,1213.74,,,,,,,621.277,-500.268,1133.33
657,0,562.567,-537.825,1251.95,670.336,-579.246,1237.11,632.417,-492.602,1215.16,,,,,,,616.317,-497.289,1134.66
658,0,557.064,-535.879,1252.63,665.551,-575.721,1238.89,626.45,-489.608,1216.99,,,,,,,611.605,-493.692,1136.15
659,0,551.175,-534.003,1253.62,660.379,-572.081,1240.73,620.629,-486.316,1218.88,,,,,,,606.329,-490.156,1138.01
660,0,544.892,-532.223,1254.75,654.925,-568.44,1242.53,614.098,-482.846,1221.32,,,,,,,600.801,-486.336,1140.16
661,0,538.615,-530.412,1255.87,649.234,-564.534,1244.8,607.087,-479.329,1223.99,,,,,,,594.969,-482.193,1142.6
662,0,531.774,-528.771,1256.94,643.217,-560.632,1246.86,599.648,-476.279,1226.65,,,,,,,588.802,-478.004,1145.02
663,0,524.785,-527.207,1258.19,637.248,-556.581,1249.1,592.198,-472.776,1229.47,,,,,,,582.034,-474.023,1147.38
664,0,517.88,-525.754,1259.32,630.882,-552.509,1250.56,584.019,-469.496,1231.7,,,,610.953,-507.505,1182.92,575.296,-469.749,1150.05
665,0,510.871,-524.205,1260.26,624.414,-548.175,1252.69,575.918,-465.922,1234.24,,,,604.68,-502.576,1185.59,568.156,-465.673,1151.9
666,0,503.672,-522.397,1260.86,618.118,-543.528,1254.66,568.096,-462.724,1236.03,,,,597.342,-497.527,1187.18,560.692,-461.749,1153.89
667,0,496.657,-520.601,1261.13,611.475,-538.922,1256.16,559.446,-459.135,1237.03,,,,590.145,-493.159,1188.28,553.197,-458.055,1154.59
668,0,489.602,-518.5,1261.06,604.703,-533.965,1257.42,551.02,-455.471,1237.75,,,,,,,545.374,-454.955,1155.43
669,0,482.144,-516.255,1260.39,597.703,-528.631,1258.17,541.904,-451.849,1237.24,,,,575.82,-484.999,1188.86,537.423,-451.961,1155.11
670,0,474.36,-513.933,1259.38,590.266,-522.589,1258.61,532.239,-448.008,1236.19,,,,567.776,-480.466,1189.1,528.636,-449.106,1153.69
671,0,466.123,-511.848,1258.21,582.031,-515.948,1258.83,521.767,-443.896,1234.91,,,,558.832,-476.136,1187.99,519.272,-446.161,1152.42
672,0,457.552,-509.874,1256.59,573.316,-508.985,1259.43,510.464,-439.822,1233.53,,,,549.053,-470.187,1187.67,509.449,-444.007,1150.48
673,0,448.375,-508.654,1254.36,563.805,-501.853,1259.33,498.351,-436.604,1230.95,,,,539.405,-465.829,1186.73,499.249,-441.911,1148.37
674,0,439.327,-507.608,1251.93,553.921,-494.699,1258.63,485.811,-433.74,1227.59,,,,,,,488.674,-440.34,1145.64
675,0,429.882,-507.023,1249.05,543.552,-487.708,1257.65,472.892,-431.214,1224.14,,,,,,,477.677,-439.235,1142.32
676,0,420.849,-506.538,1246.35,532.766,-481.021,1256.32,460.016,-428.96,1220.64,,,,507.087,-453.103,1180.37,466.307,-438.119,1139.21
677,0,412.116,-506.039,1243.53,522.19,-474.78,1254.91,447.75,-427.11,1217.19,,,,496.962,-449.871,1177.56,456.697,-437.904,1135.8
678,0,403.925,-505.534,1240.71,512.318,-468.734,1253.49,436.159,-425.514,1213.46,,,,486.969,-446.803,1175.56,446.641,-437.05,1132.89
679,0,395.875,-504.963,1237.9,502.413,-463.409,1251.3,425.372,-424.147,1209.37,,,,,,,437.605,-437.124,1129.4
680,0,388.061,-504.21,1235.32,493.49,-457.932,1249.43,415.1,-422.939,1205.02,,,,,,,429.254,-437.073,1125.54
681,0,381.185,-503.14,1231.84,483.739,-452.727,1246.41,405.518,-421.732,1200.31,,,,,,,421.356,-437.411,1121.52
682,0,374.817,-501.903,1228.42,474.94,-447.442,1243.01,396.313,-420.676,1194.87,,,,,,,414.338,-437.858,1117.13
683,0,368.429,-500.657,1224.55,466.721,-442.503,1239.68,388.193,-420.016,1188.67,,,,,,,407.579,-438.517,1112.25
684,0,361.923,-499.285,1221.3,458.528,-437.733,1235.83,380.312,-419.027,1182.89,,,,,,,402.073,-439.887,1107.36
685,0,355.941,-497.433,1218.15,450.436,-433.171,1232.23,372.59,-417.779,1177.89,,,,,,,395.919,-440.061,1103.01
686,0,350.129,-495.508,1215.57,442.787,-428.596,1229.04,365.472,-416.371,1173.29,,,,,,,389.575,-439.546,1099.9
687,0,344.265,-493.311,1212.94,435.647,-423.995,1226.18,358.567,-414.967,1169.23,,,,,,,384.564,-439.028,1096.49
688,0,339.175,-490.792,1209.94,428.733,-419.498,1223.17,352.237,-413.295,1164.96,,,,,,,379.531,-438.403,1093.27
689,0,333.793,-488.441,1207.4,422.047,-415.206,1220.07,346.278,-411.567,1160.75,,,,,,,375.007,-437.623,1089.72
690,0,328.684,-485.894,1204.75,415.624,-410.944,1216.93,340.336,-409.498,1156.66,,,,,,,370.733,-436.479,1086.83
691,0,324.047,-482.935,1201.64,409.358,-406.515,1214.22,334.841,-407.436,1153.04,,,,,,,366.222,-434.786,1084.14
692,0,318.409,-479.93,1199.78,403.447,-402.446,1211.58,329.331,-404.823,1149.83,,,,,,,361.948,-432.964,1081.18
693,0,314.218,-476.577,1197.22,397.811,-398.478,1209.04,324.761,-402.161,1146.65,,,,,,,357.604,-430.503,1078.77
694,0,309.73,-473.089,1194.98,392.656,-394.04,1206.77,320.052,-398.861,1143.61,,,,,,,353.558,-427.325,1076.4
695,0,305.374,-469.508,1192.53,387.739,-389.544,1204.46,315.973,-395.764,1140.63,,,,,,,349.669,-424.627,1074.16
696,0,301.032,-465.927,1190.39,382.763,-385.55,1202.2,311.289,-392.839,1138.15,,,,,,,346.493,-422.051,1071.56
697,0,296.718,-462.384,1188.27,378.162,-381.438,1199.63,307.113,-389.431,1135.41,,,,,,,342.484,-418.922,1069.92
698,0,292.751,-458.914,1186.39,373.499,-377.641,1197.68,302.842,-386.192,1133.19,,,,,,,338.027,-415.389,1067.96
699,0,288.717,-455.514,1184.81,369.069,-373.334,1195.81,298.69,-383.107,1130.9,,,,,,,335.427,-413.211,1065.1
700,0,284.527,-451.767,1182.6,364.2,-369.516,1193.42,294.855,-379.637,1128.28,,,,,,,331.796,-410.216,1063.5
701,0,280.529,-448.23,1180.38,360.231,-365.617,1191.45,290.653,-376.467,1125.64,,,,,,,327.73,-406.812,1061.18
702,0,276.372,-444.896,1178.29,355.211,-361.713,1188.94,286.324,-373.464,1123.16,,,,,,,324.178,-403.747,1059.19
703,0,272.418,-441.902,1176.33,350.603,-357.605,1186.99,281.992,-370.775,1121.01,,,,,,,320.891,-401.475,1057.2
704,0,268.723,-439.253,1174.53,345.593,-353.89,1185.27,277.564,-368.03,1118.94,,,,,,,316.851,-398.668,1054.93
705,0,264.416,-436.61,1173.02,340.599,-350.736,1183.57,273.045,-365.568,1116.88,,,,,,,312.866,-395.828,1053.55
706,0,260.527,-434.256,1171.66,335.38,-347.323,1181.79,268.283,-363.487,1115.3,,,,,,,309.31,-394.174,1051.34
707,0,256.591,-432.265,1170.11,330.473,-344.162,1180.05,263.623,-361.579,1112.95,,,,,,,305.176,-392.331,1049.87
708,0,252.372,-430.259,1168.46,324.731,-341.242,1178.06,258.671,-360.124,1110.98,,,,,,,301.058,-390.364,1048.99
709,0,248.526,-429.096,1167.26,319.051,-338.595,1176.24,253.55,-359.22,1109.39,,,,,,,296.344,-388.876,1047.01
710,0,244.347,-428.024,1166.15,313.566,-336.118,1174.78,248.209,-358.318,1107.93,,,,,,,291.428,-387.208,1045.91
711,0,240.569,-427.263,1165.29,307.765,-334.085,1173.24,242.927,-357.737,1106.5,,,,,,,287.305,-386.491,1044.49
712,0,236.862,-426.532,1164.51,302.195,-332.092,1172.24,238.208,-357.328,1105.26,,,,,,,282.551,-385.793,1043.77
713,0,233.07,-426.07,1164.03,296.943,-330.414,1170.85,232.884,-357.245,1104.87,,,,,,,277.771,-385.187,1042.91
714,0,229.458,-425.725,1163.81,292.047,-329.065,1170.59,228.559,-356.9,1104.02,,,,,,,273.365,-384.395,1042.49
715,0,226.348,-425.312,1163.25,287.416,-327.851,1169.9,224.196,-356.796,1103.59,,,,,,,269.452,-383.677,1041.92
716,0,223.062,-425.19,1162.73,282.952,-326.774,1169.24,220.158,-356.583,1103.01,,,,,,,266.027,-383.042,1041.36
717,0,220.222,-424.876,1162.37,279.015,-325.809,1169.04,216.208,-356.428,1102.65,,,,,,,262.489,-381.97,1041.23
718,0,217.432,-424.439,1161.79,275.273,-324.944,1168.46,213.115,-355.978,1102.16,,,,,,,259.569,-381.086,1040.64
719,0,214.808,-424.127,1161.15,272.014,-324.178,1168.22,209.897,-355.354,1101.88,,,,,,,256.338,-380.068,1039.99
720,0,212.214,-423.95,1160.43,268.633,-323.642,1167.77,207.164,-355.17,1101.09,,,,,,,253.59,-379.203,1039.69
721,0,210.226,-424.389,1159.97,265.238,-323.278,1167.41,204.355,-355.502,1100.55,,,,,,,251.363,-379.008,1039.34
722,0,207.984,-425.102,1159.04,261.695,-323.487,1166.94,201.245,-356.148,1099.65,,,,,,,248.433,-378.95,1039.01
723,0,205.661,-426.582,1158.69,257.714,-323.871,1166.11,197.562,-357.739,1099.14,,,,,,,245.537,-379.885,1038.09
724,0,203.44,-428.657,1158.4,253.482,-324.771,1165.36,194.129,-360.261,1098.46,,,,,,,242.581,-381.648,1037.11
725,0,201.534,-431.568,1158.12,248.875,-326.31,1164.1,190.609,-363.617,1097.62,,,,,,,238.646,-383.902,1036.92
726,0,199.471,-434.631,1157.72,244.313,-328.093,1162.89,186.925,-367.652,1096.78,,,,,,,236.186,-387.239,1036.01
727,0,197.52,-437.935,1157.37,239.829,-330.143,1161.59,183.332,-371.855,1095.87,,,,,,,233.359,-390.727,1034.92
728,0,196.565,-441.47,1157.01,235.256,-332.649,1160.48,180.039,-376.522,1095.07,,,,,,,230.159,-394.628,1033.91
729,0,194.658,-445.671,1157.15,230.889,-335.783,1159.26,176.814,-381.182,1094.27,,,,,,,227.139,-398.74,1033.99
730,0,193.286,-449.522,1156.69,226.699,-339.002,1158.09,173.797,-385.997,1093.26,,,,,,,225.028,-402.753,1033.2
731,0,191.653,-453.514,1156.25,222.256,-341.926,1157.42,170.874,-390.845,1092.61,,,,,,,222.49,-406.614,1032.19
732,0,189.792,-457.732,1155.7,218.493,-345.656,1156.51,167.999,-395.681,1091.96,,,,,,,219.825,-410.537,1031.77
733,0,187.949,-462.252,1155.13,214.901,-349.751,1155.77,165.112,-400.53,1091.15,,,,,,,218.014,-414.434,1030.8
734,0,186.011,-466.941,1154.23,211.019,-353.669,1155.12,162.493,-405.297,1090.14,,,,,,,215.42,-418.403,1029.97
735,0,183.844,-471.378,1153.11,207.35,-357.844,1154.57,159.729,-410.09,1089.31,,,,,,,212.753,-422.118,1029.66
736,0,182.02,-475.707,1151.98,203.843,-362.091,1154,156.965,-414.66,1088.58,,,,,,,209.899,-426.011,1029.14
737,0,180.063,-479.981,1150.92,200.499,-366.344,1153.58,154.208,-419.038,1087.85,,,,,,,207.955,-429.595,1027.62
738,0,177.642,-484.327,1149.83,197.275,-370.474,1153.17,151.649,-423.369,1086.94,,,,,,,205.526,-433.3,1027.61
739,0,175.375,-488.396,1148.51,194.402,-374.446,1152.65,149.207,-427.392,1085.97,,,,,,,203.078,-436.701,1026.45
740,0,172.881,-492.809,1147.91,191.654,-378.569,1152.24,146.754,-431.048,1085.37,,,,,,,200.433,-439.956,1025.87
741,0,170.647,-496.373,1146.56,189.032,-382.307,1152.04,144.268,-434.323,1084.3,,,,,,,197.696,-442.599,1025.44
742,0,167.855,-499.956,1145.1,186.462,-385.894,1151.45,141.744,-437.431,1083.59,,,,,,,195.223,-445.285,1024.44
743,0,165.083,-503.137,1143.62,184.111,-389.387,1150.91,139.569,-440.122,1082.42,,,,,,,193.577,-447.831,1023.58
744,0,162.554,-506.508,1142.49,181.818,-392.604,1150.48,137.146,-442.658,1081.27,,,,,,,191.349,-450.414,1022.91
745,0,159.751,-509.581,1141.21,179.607,-395.642,1149.91,135.005,-445.3,1080.61,,,,,,,189.024,-452.703,1022.13
746,0,157.24,-512.575,1140.32,177.359,-398.592,1149.53,132.741,-447.601,1079.53,,,,,,,186.729,-454.908,1021.6
747,0,155.152,-514.89,1138.93,174.839,-400.896,1149.55,130.631,-449.664,1078.73,,,,,,,184.273,-456.911,1021.06
748,0,152.433,-517.436,1138.08,173.409,-403.558,1148.87,128.748,-451.45,1078.26,,,,,,,182.659,-458.391,1020.49
749,0,150.567,-518.806,1136.6,171.698,-405.621,1148.63,127.006,-452.927,1077.37,,,,,,,181.906,-459.704,1019.26
750,0,148.797,-520.453,1135.96,170.275,-407.323,1148.37,125.661,-454.184,1076.95,,,,,,,180.062,-460.855,1019.12

