Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
287,0,-663.241,-164.932,1241.52,-636.857,-277.965,1244.16,-594.675,-204.919,1198.56,-638.611,-181.936,1166.91,-621.176,-247.829,1160.46,-618.893,-210.772,1132.46
288,0,-663.195,-164.898,1241.5,-636.731,-277.951,1244.2,-594.668,-204.901,1198.54,-638.607,-181.935,1166.86,-621.124,-247.8,1160.38,-618.84,-210.722,1132.46
289,0,-663.122,-164.898,1241.48,-636.767,-277.871,1244.1,-594.625,-204.908,1198.49,-638.603,-181.936,1166.81,-621.13,-247.776,1160.35,-618.85,-210.704,1132.43
290,0,-663.048,-164.908,1241.43,-636.691,-277.877,1244.11,-594.591,-204.934,1198.41,-638.61,-181.931,1166.79,-621.067,-247.8,1160.3,-618.835,-210.713,1132.41
291,0,-662.971,-164.909,1241.43,-636.555,-277.912,1244.18,-594.518,-204.933,1198.38,-638.575,-181.996,1166.78,-621.071,-247.827,1160.27,-618.719,-210.68,1132.45
292,0,-662.896,-164.952,1241.37,-636.502,-278.021,1244.13,-594.426,-204.967,1198.32,-638.512,-181.991,1166.8,-620.984,-247.848,1160.27,-618.651,-210.652,1132.47
293,0,-662.817,-164.942,1241.34,-636.489,-277.998,1244.13,-594.335,-204.942,1198.26,-638.492,-182.06,1166.72,-620.951,-247.83,1160.27,-618.645,-210.673,1132.43
294,0,-662.758,-164.97,1241.31,-636.456,-277.989,1244.12,-594.299,-204.995,1198.24,-638.454,-182.082,1166.72,-620.937,-247.841,1160.25,-618.589,-210.709,1132.45
295,0,-662.692,-164.985,1241.21,-636.458,-277.926,1244.09,-594.301,-204.968,1198.18,-638.381,-182.087,1166.69,-620.875,-247.837,1160.23,-618.609,-210.648,1132.41
296,0,-662.765,-164.753,1241.37,-636.416,-277.921,1244.11,-594.235,-204.942,1198.12,-638.364,-182.071,1166.66,-620.845,-247.829,1160.23,-618.57,-210.645,1132.41
297,0,-662.736,-164.737,1241.34,-636.377,-277.888,1244.11,-594.135,-204.876,1198.09,-638.286,-182.036,1166.63,-620.787,-247.777,1160.22,-618.49,-210.621,1132.49
298,0,-662.662,-164.829,1241.23,-636.356,-277.716,1244.07,-594.078,-204.844,1198.06,-638.299,-182.005,1166.55,-620.781,-247.735,1160.19,-618.415,-210.569,1132.57
299,0,-662.615,-164.844,1241.2,-636.239,-277.751,1244.11,-594.012,-204.774,1198.09,-638.262,-181.976,1166.52,-620.698,-247.671,1160.21,-618.409,-210.656,1132.65
300,0,-662.612,-164.653,1241.33,-636.243,-277.696,1244.09,-593.949,-204.698,1198.07,-638.193,-181.99,1166.57,-620.627,-247.618,1160.22,-618.322,-210.641,1132.7
301,0,-662.458,-164.776,1241.19,-636.217,-277.765,1244.1,-593.867,-204.723,1197.99,-638.191,-181.961,1166.52,-620.595,-247.63,1160.19,-618.275,-210.615,1132.78
302,0,-662.399,-164.749,1241.17,-636.157,-277.749,1244.08,-593.827,-204.681,1197.96,-638.142,-181.997,1166.49,-620.655,-247.682,1160.16,-618.26,-210.655,1132.76
303,0,-662.336,-164.737,1241.14,-636.12,-277.85,1244.08,-593.843,-204.73,1197.83,-638.115,-181.976,1166.43,-620.593,-247.669,1160.14,-618.305,-210.707,1132.76
304,0,-662.284,-164.736,1241.1,-636.075,-277.875,1244.08,-593.81,-204.799,1197.77,-638.107,-181.966,1166.37,-620.531,-247.666,1160.15,-618.294,-210.729,1132.73
305,0,-662.251,-164.716,1241.05,-636.057,-277.829,1244.05,-593.775,-204.787,1197.74,-638.106,-182.007,1166.34,-620.534,-247.657,1160.09,-618.322,-210.768,1132.71
306,0,-662.23,-164.716,1240.98,-636.068,-277.831,1244.03,-593.789,-204.759,1197.69,-638.211,-182.003,1166.2,-620.633,-247.686,1160.05,-618.345,-210.696,1132.63
307,0,-662.256,-164.737,1240.94,-636.068,-277.794,1244,-593.834,-204.737,1197.65,-638.252,-182.002,1166.18,-620.687,-247.732,1160.01,-618.434,-210.708,1132.58
308,0,-662.271,-164.759,1240.9,-636.045,-277.832,1244.01,-593.892,-204.725,1197.63,-638.406,-182.504,1166.27,-620.743,-247.714,1159.98,-618.047,-210.866,1132.91
309,0,-662.338,-164.766,1240.89,-636.159,-277.735,1243.94,-593.979,-204.717,1197.61,-638.385,-182.158,1166.24,-620.763,-247.662,1159.93,-618.463,-210.743,1132.62
310,0,-662.451,-164.817,1240.86,-636.109,-277.841,1243.99,-594.065,-204.84,1197.56,-638.432,-182.143,1166.25,-620.786,-247.701,1159.95,-618.184,-210.889,1132.9
311,0,-662.545,-164.706,1240.96,-636.197,-277.814,1243.98,-594.082,-204.741,1197.64,-638.419,-182.157,1166.28,-620.791,-247.703,1159.99,-618.087,-210.892,1132.98
312,0,-662.581,-164.752,1240.93,-636.264,-277.832,1243.96,-594.085,-204.874,1197.6,-638.439,-182.15,1166.28,-620.774,-247.711,1160.02,-618.139,-210.893,1133.03
313,0,-662.647,-164.786,1240.96,-636.334,-277.845,1243.94,-594.156,-204.853,1197.69,-638.461,-182.168,1166.28,-620.756,-247.716,1160.03,-618.103,-210.923,1133.07
314,0,-662.708,-164.804,1240.99,-636.334,-277.939,1243.98,-594.242,-204.818,1197.73,-638.455,-182.157,1166.32,-620.78,-247.793,1160.09,-618.138,-210.935,1133.14
315,0,-662.786,-164.831,1241.03,-636.352,-278.014,1243.98,-594.261,-204.823,1197.73,-638.453,-182.182,1166.36,-620.78,-247.831,1160.09,-618.149,-210.957,1133.19
316,0,-662.807,-164.867,1241.01,-636.477,-278.261,1243.92,-594.29,-204.905,1197.75,-638.393,-182.17,1166.34,-620.784,-247.909,1160.1,-618.162,-211.017,1133.2
317,0,-662.841,-164.929,1241,-636.43,-278.213,1243.96,-594.344,-204.994,1197.8,-638.426,-182.246,1166.36,-620.791,-247.948,1160.07,-618.195,-211.097,1133.21
318,0,-662.859,-164.964,1241.03,-636.512,-278.497,1243.91,-594.321,-204.86,1197.76,-638.436,-182.247,1166.35,-620.833,-248.043,1159.99,-618.165,-211.177,1133.29
319,0,-662.859,-165.014,1241.03,-636.399,-278.427,1244.03,-594.357,-205.134,1197.82,-638.386,-182.287,1166.38,-620.861,-248.131,1159.99,-618.162,-211.221,1133.27
320,0,-662.86,-165.092,1241.02,-636.417,-278.652,1244.02,-594.42,-205.256,1197.84,-638.394,-182.405,1166.38,-620.841,-248.237,1160.06,-618.294,-211.351,1133.29
321,0,-662.853,-165.168,1241.03,-636.43,-278.791,1244.02,-594.447,-205.335,1197.8,-638.381,-182.481,1166.39,-620.952,-248.295,1159.98,-618.394,-211.55,1133.21
322,0,-662.857,-165.241,1241.03,-636.512,-278.857,1244.01,-594.432,-205.425,1197.89,-638.363,-182.548,1166.42,-620.955,-248.386,1160.03,-618.693,-211.527,1133.04
323,0,-662.85,-165.324,1241.03,-636.521,-278.956,1244,-594.445,-205.54,1197.9,-638.349,-182.613,1166.47,-620.963,-248.429,1160.07,-618.752,-211.591,1133.08
324,0,-662.848,-165.403,1241.05,-636.842,-278.621,1243.75,-594.403,-205.706,1197.97,-638.326,-182.701,1166.48,-620.98,-248.589,1160.12,-618.74,-211.668,1133.1
325,0,-662.856,-165.501,1241.06,-636.852,-278.702,1243.79,-594.403,-205.821,1197.95,-638.247,-182.623,1166.47,-620.999,-248.656,1160.14,-618.734,-211.744,1133.13
326,0,-662.855,-165.634,1241.07,-636.888,-278.775,1243.81,-594.261,-206.067,1198.11,-638.19,-182.603,1166.53,-621.068,-248.73,1160.13,-618.731,-211.824,1133.19
327,0,-662.876,-165.704,1241.08,-636.911,-278.817,1243.79,-594.359,-205.982,1198.07,-638.167,-182.604,1166.56,-621.003,-248.773,1160.18,-618.782,-211.883,1133.23
328,0,-662.879,-165.751,1241.09,-636.953,-278.891,1243.8,-594.399,-206.057,1198.03,-638.199,-182.586,1166.66,-621.017,-248.789,1160.17,-618.822,-211.926,1133.24
329,0,-662.897,-165.78,1241.09,-636.985,-278.91,1243.8,-594.383,-206.092,1198.06,-638.147,-182.637,1166.62,-621.041,-248.809,1160.16,-618.83,-211.936,1133.24
330,0,-662.916,-165.778,1241.09,-636.998,-278.916,1243.81,-594.279,-206.205,1198.22,-638.131,-182.656,1166.61,-621.061,-248.861,1160.16,-618.808,-211.973,1133.27
331,0,-662.926,-165.818,1241.11,-636.984,-278.958,1243.9,-594.276,-206.226,1198.25,-637.857,-182.539,1166.54,-621.002,-248.848,1160.19,-618.784,-212.007,1133.27
332,0,-662.965,-165.84,1241.13,-637.022,-278.973,1243.9,-594.395,-206.08,1198.18,-638.022,-182.616,1166.67,-620.998,-248.894,1160.22,-618.725,-211.99,1133.34
333,0,-663.033,-165.895,1241.23,-637.024,-278.913,1243.93,-594.374,-206.098,1198.24,-638,-182.674,1166.68,-620.979,-248.851,1160.24,-618.736,-212.024,1133.35
334,0,-663.146,-165.715,1242.04,-637.046,-278.964,1244.02,-594.394,-206.101,1198.3,-637.726,-182.768,1166.55,-620.923,-248.849,1160.28,-618.734,-212.009,1133.39
335,0,-663.494,-165.95,1243.11,-637.078,-278.923,1244.11,-594.363,-206.09,1198.45,-637.758,-182.716,1166.59,-620.905,-248.839,1160.3,-618.762,-211.939,1133.45
336,0,-663.706,-166.103,1243.99,-637.325,-278.919,1244.36,-594.364,-206.136,1198.56,-637.908,-182.685,1166.73,-620.917,-248.827,1160.29,-618.726,-211.866,1133.56
337,0,-663.833,-166.251,1245.11,-637.364,-279.048,1245.23,-594.401,-206.143,1198.74,-637.944,-182.71,1166.83,-620.923,-248.919,1160.34,-618.793,-211.859,1133.61
338,0,-663.874,-166.293,1245.72,-637.38,-279.308,1245.88,-594.397,-206.186,1198.98,-637.924,-182.767,1166.91,-620.924,-248.936,1160.39,-618.783,-211.853,1133.72
339,0,-663.988,-166.256,1246.12,-637.684,-278.882,1246.34,-594.407,-206.28,1199.21,-637.968,-182.973,1166.97,-620.906,-248.983,1160.44,-618.765,-211.99,1133.87
340,0,-664.098,-166.357,1246.43,-637.851,-278.929,1246.64,-594.613,-206.352,1199.33,-638.019,-183.106,1166.98,-621.018,-249.007,1160.47,-618.813,-212.029,1133.91
341,0,-664.205,-166.461,1246.71,-637.968,-279.068,1246.95,-594.708,-206.382,1199.49,-637.971,-183.076,1167.08,-620.989,-248.9,1160.52,-618.855,-212.013,1134.15
342,0,-664.352,-166.559,1246.94,-638.089,-279.03,1247.27,-594.77,-206.436,1199.65,-637.979,-183.09,1167.12,-621.041,-248.957,1160.57,-618.881,-212.004,1134.32
343,0,-664.482,-166.466,1247.22,-638.177,-279.055,1247.59,-594.668,-206.364,1199.83,-637.956,-182.897,1167.25,-621.059,-249.039,1160.72,-619.015,-212.047,1134.47
344,0,-664.755,-166.929,1247.45,-638.268,-279.021,1247.96,-594.702,-206.322,1199.99,-638.001,-182.834,1167.34,-621.195,-248.998,1160.83,-619.007,-211.867,1134.7
345,0,-664.889,-166.893,1247.63,-638.442,-279.058,1248.06,-594.531,-206.603,1200.37,-638.088,-182.796,1167.4,-621.22,-248.909,1161.01,-619.04,-211.688,1135.03
346,0,-665.042,-166.859,1247.8,-638.643,-279.053,1248.22,-594.83,-206.309,1200.41,-638.099,-182.747,1167.5,-621.241,-248.867,1161.12,-618.975,-211.678,1135.18
347,0,-665.034,-166.522,1248.01,-638.788,-279.035,1248.36,-594.912,-206.33,1200.61,-638.177,-182.834,1167.57,-621.281,-248.805,1161.24,-619.013,-211.722,1135.4
348,0,-665.174,-166.541,1248.09,-638.948,-279.055,1248.5,-595.056,-206.33,1200.77,-638.233,-182.807,1167.7,-621.307,-248.792,1161.36,-618.968,-211.692,1135.5
349,0,-665.339,-166.52,1248.23,-639.072,-279.029,1248.63,-595.122,-205.948,1200.69,-638.313,-182.842,1167.78,-621.465,-248.789,1161.38,-619.056,-211.72,1135.56
350,0,-665.519,-166.52,1248.31,-639.199,-278.997,1248.7,-595.274,-205.858,1200.83,-638.438,-182.938,1167.86,-621.534,-248.768,1161.42,-619.091,-211.738,1135.64
351,0,-665.613,-166.566,1248.31,-639.308,-278.949,1248.73,-595.475,-205.866,1200.95,-638.507,-182.849,1167.88,-621.668,-248.712,1161.44,-619.186,-211.72,1135.68
352,0,-665.788,-166.537,1248.39,-639.515,-278.813,1248.77,-595.591,-205.856,1201.06,-638.611,-182.82,1167.91,-621.732,-248.649,1161.5,-619.25,-211.714,1135.76
353,0,-666.137,-166.516,1248.55,-639.607,-278.824,1248.77,-595.786,-205.781,1201.13,-638.77,-182.802,1167.98,-621.863,-248.602,1161.51,-619.387,-211.706,1135.86
354,0,-666.271,-166.497,1248.62,-639.846,-278.662,1248.8,-595.888,-205.706,1201.22,-638.986,-182.77,1168.09,-621.966,-248.552,1161.63,-619.446,-211.659,1135.95
355,0,-666.457,-166.463,1248.73,-639.903,-278.735,1248.81,-596.078,-205.714,1201.37,-639.158,-182.838,1168.18,-622.067,-248.517,1161.74,-619.557,-211.617,1136.05
356,0,-666.604,-166.492,1248.79,-640.026,-278.708,1248.82,-596.232,-205.448,1201.47,-639.404,-182.942,1168.2,-622.17,-248.495,1161.8,-619.665,-211.573,1136.16
357,0,-666.759,-166.432,1248.88,-640.147,-278.701,1248.87,-596.401,-205.865,1201.69,-639.601,-182.968,1168.24,-622.155,-248.285,1161.67,-619.701,-211.576,1136.33
358,0,-666.927,-166.408,1248.96,-640.333,-278.728,1248.87,-596.5,-205.895,1201.71,-639.775,-182.936,1168.3,-622.301,-248.295,1161.74,-619.783,-211.576,1136.48
359,0,-667.064,-166.449,1249.06,-640.461,-278.715,1248.86,-596.609,-205.947,1201.84,-639.876,-182.928,1168.36,-622.424,-248.343,1161.83,-619.89,-211.592,1136.53
360,0,-667.338,-166.834,1249.12,-640.587,-278.81,1248.9,-596.726,-205.94,1201.98,-640.05,-183.01,1168.38,-622.514,-248.371,1161.87,-619.966,-211.608,1136.6
361,0,-667.499,-166.84,1249.18,-640.703,-278.88,1248.93,-596.716,-206.121,1202.13,-640.134,-183.036,1168.49,-622.591,-248.444,1161.96,-620.056,-211.528,1136.65
362,0,-667.569,-166.652,1249.22,-640.836,-278.954,1248.92,-596.802,-205.964,1202.15,-640.192,-183.112,1168.52,-622.591,-248.573,1162.27,-620.058,-211.528,1136.77
363,0,-667.766,-166.796,1249.29,-640.921,-279.021,1248.91,-596.843,-206.037,1202.24,-640.223,-183.067,1168.62,-622.698,-248.478,1162.21,-620.09,-211.616,1136.9
364,0,-667.888,-166.848,1249.3,-641.036,-279.121,1248.86,-596.907,-206.087,1202.28,-640.26,-183.092,1168.68,-622.754,-248.571,1162.31,-620.121,-211.67,1136.98
365,0,-668.039,-166.891,1249.27,-641.112,-279.186,1248.76,-597.055,-206.093,1202.29,-640.326,-183.107,1168.67,-622.824,-248.604,1162.31,-620.188,-211.761,1136.96
366,0,-668.177,-166.923,1249.15,-641.299,-279.127,1248.66,-597.153,-206.07,1202.33,-640.339,-183.114,1168.68,-622.895,-248.705,1162.31,-620.29,-211.831,1136.94
367,0,-668.21,-166.903,1248.94,-641.323,-279.258,1248.58,-597.225,-206.153,1202.3,-640.354,-183.123,1168.7,-623.005,-248.769,1162.29,-620.338,-211.905,1136.88
368,0,-668.105,-166.949,1248.37,-641.381,-279.27,1248.35,-597.309,-206.221,1202.16,-640.427,-182.943,1168.77,-623.086,-248.833,1162.22,-620.357,-212.047,1136.83
369,0,-668.17,-167.022,1247.76,-641.451,-279.375,1248.15,-597.39,-206.195,1201.99,-640.421,-183.13,1168.69,-623.104,-248.924,1162.2,-620.722,-212.29,1136.79
370,0,-668.272,-167.081,1246.98,-641.616,-279.744,1247.8,-597.367,-206.157,1201.83,-640.394,-183.173,1168.65,-623.15,-248.973,1162.15,-620.743,-212.313,1136.79
371,0,-668.262,-167.058,1246.34,-641.511,-279.717,1247.63,-597.465,-206.544,1201.85,-640.365,-183.26,1168.62,-623.121,-249.007,1162.18,-620.729,-212.362,1136.8
372,0,-668.163,-167.038,1245.89,-641.414,-279.878,1247.33,-597.568,-206.604,1201.7,-640.358,-183.322,1168.59,-623.145,-249.07,1162.12,-620.745,-212.383,1136.82
373,0,-667.825,-167.002,1245.22,-641.308,-279.84,1246.86,-597.621,-206.652,1201.5,-640.387,-183.431,1168.53,-623.188,-249.15,1162.1,-620.854,-212.479,1136.78
374,0,-667.581,-167.139,1244.76,-641.078,-279.804,1246.39,-597.717,-206.699,1201.24,-640.371,-183.536,1168.45,-623.318,-249.276,1162.03,-620.894,-212.595,1136.76
375,0,-667.247,-167.041,1244.17,-640.853,-279.766,1246.19,-597.789,-206.901,1200.87,-640.431,-183.725,1168.28,-623.401,-249.388,1161.92,-621.156,-212.546,1136.65
376,0,-666.956,-167.193,1243.52,-640.664,-279.619,1245.76,-597.874,-206.88,1200.34,-640.705,-183.974,1167.78,-623.715,-249.63,1161.62,-621.438,-212.895,1136.34
377,0,-666.708,-167.316,1242.84,-640.504,-279.507,1245.44,-598.486,-207.471,1199.6,-641.341,-184.574,1167.06,-624.38,-249.987,1161.09,-621.985,-213.41,1135.92
378,0,-666.592,-167.391,1242.08,-640.335,-279.335,1244.99,-598.792,-207.646,1198.6,-641.913,-184.759,1166.31,-625.078,-250.294,1160.38,-623.049,-213.865,1135.25
379,0,-666.364,-167.574,1241.36,-640.014,-279.34,1244.47,-599.064,-207.954,1197.6,-642.361,-185.05,1165.62,-625.845,-250.481,1159.59,-623.914,-213.967,1134.71
380,0,-666.268,-167.738,1240.87,-639.763,-279.143,1243.79,-599.626,-208.313,1196.87,-643.423,-185.426,1165.05,-626.583,-251.041,1158.94,-624.759,-214.356,1133.96
381,0,-666.161,-167.793,1240.51,-638.112,-279.617,1244.16,-600.15,-208.437,1196.28,-643.888,-185.567,1164.61,-626.943,-251.301,1158.65,-625.169,-214.553,1133.53
382,0,-666.007,-167.883,1240.32,-639.465,-279.165,1243.49,-600.246,-208.386,1196.01,-644.018,-185.725,1164.51,-627.025,-251.402,1158.58,-625.49,-214.873,1133.24
383,0,-665.859,-168.04,1240.23,-639.338,-279.118,1243.52,-600.224,-208.504,1196.04,-643.956,-185.762,1164.43,-627.044,-251.493,1158.58,-625.515,-215.023,1133.22
384,0,-665.729,-168.176,1240.26,-639.314,-279.179,1243.48,-600.28,-208.786,1196.26,-643.818,-185.773,1164.54,-626.916,-251.531,1158.71,-625.34,-214.899,1133.41
385,0,-665.723,-168.349,1240.39,-639.302,-279.189,1243.61,-600.145,-208.827,1196.61,-643.484,-185.709,1164.68,-626.824,-251.543,1158.78,-625.155,-214.924,1133.7
386,0,-665.767,-168.489,1240.52,-639.247,-279.107,1243.83,-600.163,-208.848,1196.87,-643.644,-185.785,1164.95,-626.772,-251.598,1158.92,-625.031,-214.952,1133.92
387,0,-665.866,-168.713,1240.61,-639.38,-279.201,1243.78,-600.322,-208.953,1197,-643.631,-185.855,1165.12,-626.781,-251.66,1159.04,-624.987,-215.124,1134.07
388,0,-665.95,-168.95,1240.71,-639.473,-279.31,1243.98,-600.306,-208.668,1197.06,-643.655,-185.977,1165.28,-626.781,-251.821,1159.22,-625.062,-215.17,1134.23
389,0,-665.979,-169.226,1240.81,-639.609,-279.466,1244.09,-600.375,-208.836,1197.2,-643.683,-186.093,1165.42,-626.818,-251.947,1159.4,-625.068,-215.282,1134.32
390,0,-666.04,-169.426,1240.91,-639.681,-279.675,1244.16,-600.472,-209.419,1197.51,-643.664,-186.161,1165.57,-626.825,-252.036,1159.46,-625.012,-215.355,1134.45
391,0,-666.077,-169.581,1241.07,-639.788,-279.891,1244.35,-600.525,-209.462,1197.68,-643.607,-186.292,1165.68,-626.806,-252.132,1159.63,-624.988,-215.562,1134.6
392,0,-666.01,-169.763,1241.15,-639.928,-280.158,1244.49,-600.403,-209.461,1197.83,-643.557,-186.416,1165.85,-626.771,-252.24,1159.83,-624.91,-215.691,1134.76
393,0,-666.056,-169.893,1241.33,-639.875,-280.582,1244.69,-600.325,-209.565,1198.08,-643.524,-186.524,1165.98,-626.743,-252.36,1159.94,-624.882,-215.809,1134.79
394,0,-666.13,-169.902,1241.5,-639.971,-280.815,1244.76,-600.288,-209.68,1198.27,-643.548,-186.684,1166.11,-626.672,-252.437,1160.06,-624.828,-215.913,1134.9
395,0,-666.101,-170.001,1241.6,-640.043,-281.085,1244.87,-600.282,-209.85,1198.42,-643.537,-186.794,1166.27,-626.612,-252.522,1160.11,-624.791,-216.04,1134.92
396,0,-666.052,-170.109,1241.68,-640.081,-281.259,1244.88,-600.371,-210.176,1198.47,-643.755,-187.562,1166.2,-626.6,-252.6,1160.12,-624.777,-216.199,1134.98
397,0,-665.982,-170.23,1241.77,-640.115,-281.34,1244.87,-600.301,-210.295,1198.55,-643.43,-187.216,1166.29,-626.554,-252.705,1160.16,-624.775,-216.328,1134.95
398,0,-665.905,-170.313,1241.81,-639.966,-281.507,1244.96,-600.21,-210.411,1198.62,-643.358,-187.326,1166.32,-626.493,-252.735,1160.19,-624.622,-216.401,1135.03
399,0,-665.833,-170.394,1241.84,-640.091,-281.579,1244.92,-600.136,-210.537,1198.68,-643.218,-187.358,1166.34,-626.469,-252.815,1160.15,-624.486,-216.472,1135.07
400,0,-665.782,-170.456,1241.87,-640.579,-281.507,1244.57,-600.266,-210.669,1198.65,-642.49,-187.303,1166.37,-626.443,-252.851,1160.17,-624.35,-216.544,1135.14
401,0,-665.675,-170.51,1241.89,-640.645,-281.589,1244.56,-600.157,-210.768,1198.68,-642.654,-187.296,1166.4,-626.388,-252.861,1160.17,-624.156,-216.603,1135.16
402,0,-665.559,-170.509,1241.92,-640.725,-281.734,1244.61,-599.959,-210.893,1198.7,-642.539,-187.426,1166.43,-626.293,-252.884,1160.17,-623.987,-216.677,1135.18
403,0,-665.413,-170.512,1241.91,-640.767,-281.802,1244.63,-599.734,-210.947,1198.76,-642.2,-187.511,1166.42,-626.171,-252.932,1160.14,-623.381,-216.952,1135.49
404,0,-665.228,-170.539,1241.89,-640.812,-281.923,1244.68,-599.533,-211.098,1198.83,-641.893,-187.563,1166.47,-625.985,-253.049,1160.23,-623.464,-216.954,1135.23
405,0,-665.192,-170.235,1242.09,-640.898,-281.991,1244.78,-599.298,-210.956,1198.79,-641.536,-187.606,1166.49,-625.814,-253.212,1160.32,-622.952,-217.204,1135.49
406,0,-664.781,-170.388,1241.93,-640.886,-282.1,1244.85,-599.023,-211.139,1198.91,-641.325,-187.685,1166.46,-625.699,-253.363,1160.35,-623.091,-217.123,1135.3
407,0,-664.467,-170.334,1241.86,-640.878,-282.114,1244.87,-598.802,-211.341,1198.92,-640.999,-187.846,1166.26,-625.628,-253.49,1160.32,-622.908,-217.373,1135.17
408,0,-664.168,-170.317,1241.8,-640.898,-282.071,1244.84,-598.61,-211.459,1198.91,-640.869,-187.932,1166.19,-625.58,-253.611,1160.2,-622.791,-217.497,1135.17
409,0,-663.852,-170.2,1241.7,-640.895,-282.15,1244.9,-598.599,-211.756,1198.79,-640.712,-188.015,1166.07,-625.489,-253.64,1160.2,-622.639,-217.603,1135.06
410,0,-663.489,-170.198,1241.59,-640.971,-282.231,1244.81,-598.518,-211.913,1198.7,-640.546,-188.033,1166,-625.432,-253.863,1160.17,-622.588,-217.719,1134.86
411,0,-663.233,-170.169,1241.49,-640.999,-282.285,1244.83,-598.389,-212.093,1198.59,-640.247,-188.152,1165.84,-625.458,-254.018,1160.13,-622.507,-217.905,1134.84
412,0,-662.975,-170.128,1241.38,-641.051,-282.343,1244.86,-598.143,-212.243,1198.45,-639.848,-188.166,1165.65,-625.415,-254.228,1160.1,-622.339,-218.046,1134.84
413,0,-662.695,-170.143,1241.24,-641.11,-282.253,1244.86,-597.917,-212.473,1198.42,-639.526,-188.206,1165.5,-625.423,-254.371,1160.1,-622.211,-218.192,1134.81
414,0,-662.375,-170.17,1241.08,-641.187,-282.328,1244.85,-597.769,-212.749,1198.34,-639.192,-188.289,1165.37,-625.419,-254.485,1160.04,-622.045,-218.341,1134.8
415,0,-662.026,-170.191,1240.99,-641.335,-282.379,1244.85,-597.538,-213.042,1198.38,-638.891,-188.378,1165.3,-625.439,-254.703,1160.07,-621.899,-218.529,1134.76
416,0,-661.575,-170.17,1240.92,-641.464,-282.489,1244.87,-597.23,-213.418,1198.52,-638.462,-188.606,1165.26,-625.393,-254.902,1160.1,-621.768,-218.837,1134.61
417,0,-661.124,-170.171,1240.88,-641.614,-282.722,1244.95,-597.014,-213.938,1198.54,-638.302,-189.287,1165.24,-625.45,-255.195,1160.14,-621.691,-219.294,1134.41
418,0,-660.802,-170.151,1240.84,-641.877,-282.849,1245.11,-596.755,-214.486,1198.57,-638.032,-189.607,1165.09,-625.47,-255.569,1160.22,-621.509,-219.63,1134.4
419,0,-660.468,-170.136,1240.76,-642.097,-283.02,1245.18,-596.669,-214.694,1198.48,-637.491,-189.49,1165.01,-625.579,-255.706,1160.09,-621.372,-220.141,1134.4
420,0,-660.123,-170.14,1240.64,-642.385,-283.08,1245.27,-596.541,-214.973,1198.45,-637.178,-189.429,1165.15,-625.663,-256.081,1160.15,-621.268,-220.416,1134.29
421,0,-659.803,-170.191,1240.51,-642.633,-283.089,1245.35,-596.49,-215.225,1198.38,-636.873,-189.94,1164.9,-625.724,-256.386,1160.21,-621.192,-220.881,1134.27
422,0,-659.527,-170.228,1240.41,-642.839,-283.239,1245.16,-596.393,-215.434,1198.29,-636.544,-190.111,1164.8,-625.763,-256.589,1160.26,-621.065,-221.114,1134.36
423,0,-659.259,-170.187,1240.33,-642.957,-283.222,1245.31,-596.373,-215.619,1198.27,-636.475,-190.114,1164.84,-625.803,-256.681,1160.28,-621.005,-221.282,1134.36
424,0,-659.052,-170.173,1240.31,-643.121,-283.259,1245.35,-596.363,-215.663,1198.23,-636.296,-190.183,1164.87,-625.849,-256.799,1160.33,-620.921,-221.367,1134.42
425,0,-658.887,-170.181,1240.32,-643.289,-283.337,1245.48,-596.373,-215.972,1198.21,-636.126,-190.216,1164.88,-625.887,-256.845,1160.36,-620.862,-221.472,1134.44
426,0,-658.872,-170.412,1240.3,-643.472,-283.433,1245.59,-596.396,-216.145,1198.24,-636.021,-190.26,1164.88,-626.019,-256.945,1160.42,-620.651,-221.404,1134.48
427,0,-658.688,-170.16,1240.26,-643.59,-283.468,1245.72,-596.555,-216.453,1198.3,-635.986,-190.304,1164.81,-626.095,-256.985,1160.45,-620.67,-221.488,1134.52
428,0,-658.776,-170.268,1240.27,-643.918,-282.981,1245.52,-596.568,-216.317,1198.14,-636.188,-190.3,1164.59,-626.17,-256.96,1160.36,-620.764,-221.459,1134.57
429,0,-658.859,-170.156,1240.28,-644.034,-282.797,1245.56,-596.666,-216.164,1198.16,-636.481,-189.938,1164.1,-626.22,-256.842,1160.02,-620.88,-221.362,1134.68
430,0,-659.037,-169.604,1240.78,-644.097,-282.522,1245.68,-596.856,-215.821,1198.12,-636.918,-189.536,1163.37,-626.162,-256.805,1159.26,-621.06,-221.154,1134.82
431,0,-659.719,-169.178,1242.01,-644.211,-282.276,1246.04,-596.975,-215.519,1198.17,-637.376,-189.182,1162.63,-625.983,-256.325,1158.57,-621.255,-220.666,1135.12
432,0,-660.487,-169.072,1243.11,-644.339,-282.035,1246.45,-597.315,-215.092,1198.07,-637.945,-188.871,1161.74,-625.829,-255.943,1158.07,-621.046,-220.166,1135.88
